"jc2660" "jc2661" "jc2662" "jc2663"
53 23 33 32
241 214 259 246
3567 3404 2927 3333
36 13 20 23
31 19 23 26
81 49 51 65
78 39 39 47
722 516 535 546
84 59 61 49
86 51 61 79
81 89 105 117
77 52 68 75
377 239 261 322
195 179 141 155
269 160 163 160
352 305 247 285
352 311 313 377
48 31 45 43
2028 1758 1561 1738
342 257 305 368
112 86 80 85
250 242 273 309
2294 1911 1632 1535
20 15 22 13
277 222 209 248
55 25 29 35
81 66 51 83
120 81 70 78
1748 1339 1138 1030
1196 872 821 861
2366 1896 1565 1738
308 193 226 237
2991 2447 2283 2651
353 262 240 334
317 187 206 260
53 53 33 33
678 477 421 531
74 55 68 52
109 94 101 105
181 173 138 125
1642 1206 1100 947
2701 2030 1671 1474
358 216 243 261
37 30 21 5
1846 1573 1352 1257
3138 2740 2421 2282
888 662 564 413
2743 2305 2008 1782
231 207 204 126
1515 1267 1154 1459
2166 1677 1687 1555
2141 1683 1466 1745
112 81 91 99
2694 2624 2220 2850
108 89 108 67
44 23 23 26
2275 2097 1798 1685
2957 2168 1832 1810
36 35 34 21
1677 1457 1167 1160
25 15 25 28
1027 727 727 778
3278 2338 2357 2594
24 9 23 19
600 391 370 410
28 17 14 14
3340 3045 2772 3026
1470 1379 1231 1223
1261 977 902 972
4008 3514 2862 3245
1516 1372 1245 804
1389 1182 1174 1232
1210 864 794 866
584 470 422 503
2733 2136 1850 1877
41 13 16 20
873 579 548 635
2145 1627 1504 1362
102 65 65 71
365 222 263 318
1286 1060 1001 1204
55 19 27 42
237 176 178 252
1808 1496 1275 1473
1381 1099 899 1159
43 25 29 12
3629 2851 2650 3029
1088 906 803 1020
46 19 22 19
271 153 157 219
1415 1156 1008 1175
2127 1680 1445 1642
109 75 75 91
2167 1776 1648 1392
3651 2825 2475 2763
2368 1876 1768 2061
693 366 448 437
2048 1514 1347 1588
4761 3275 2802 3562
1514 1006 878 1113
2144 1598 1355 1675
220 107 109 166
1245 862 783 994
688 424 369 488
2052 2312 1741 2332
2677 2089 1681 1865
2371 1670 1537 1746
2429 2079 1644 1623
3631 2716 2499 2487
1533 1120 1148 984
3195 2696 2264 2644
741 471 527 581
1223 857 856 865
1408 1169 942 1002
74 48 64 42
32 8 19 6
31 29 18 26
2614 1965 1775 1857
1071 919 827 980
675 582 519 658
2066 1672 1379 1676
143 80 103 91
241 142 127 160
2223 1957 1720 1801
2259 1506 1432 1364
2062 1635 1409 1624
1025 866 737 754
3976 3323 2844 3126
367 300 314 360
117 69 79 94
2581 2094 1957 2377
2675 2204 2145 2295
1859 1498 1354 1137
160 81 108 111
2226 2004 1716 1940
1718 1424 1265 1468
2963 2482 2113 2357
3246 2300 2137 2493
1621 1282 1261 1207
1168 873 790 849
45 11 16 19
1872 1483 1229 1391
3302 2552 2158 2681
4352 3342 2719 3278
1741 1473 1247 1322
1432 913 811 836
683 405 394 400
111 93 57 87
1099 904 825 1016
3250 2493 2148 2121
2954 2236 1982 1721
5668 4731 4026 4356
2494 2401 1864 1979
3368 2805 2496 2615
1134 754 637 800
465 327 416 326
1223 878 796 981
1013 724 675 706
574 399 424 408
3499 2636 2477 2486
723 512 442 332
201 217 224 248
4935 4634 3871 4423
278 194 205 240
90 96 77 28
1655 1367 1403 1486
2757 2442 2052 1905
1364 1159 976 1287
260 234 241 131
20 28 16 16
86 61 64 81
95 58 88 124
1430 1280 1044 1028
3090 2831 2289 2460
505 494 489 667
2210 1869 1673 1777
1704 1291 1162 1056
888 659 571 615
216 123 119 167
2156 1893 1608 1739
3064 2893 2336 2334
1858 1455 1338 992
42 38 21 26
1427 1110 1165 1256
270 177 227 254
6763 5626 5127 5803
9319 8062 6625 8050
3024 2561 2488 3074
43 19 21 26
271 173 164 158
92 69 100 46
305 255 196 275
56 38 49 30
4484 4596 3777 2957
4205 3893 3300 4114
3936 2857 2718 2612
3637 2970 2563 2503
1152 894 914 844
819 601 577 706
5350 5182 4610 5552
4282 3631 3236 3545
3449 2839 2636 2474
1811 1456 1397 1152
994 818 876 733
26 16 13 8
2512 1859 1795 1910
844 513 511 532
4403 3991 3272 3873
337 193 229 289
476 448 442 528
563 370 413 539
2340 1977 1612 1708
110 59 67 75
3492 3047 2603 2635
2809 2461 2058 2435
2874 2179 1695 1629
2623 2331 2003 1997
2391 2131 1667 1872
2544 2351 2263 2552
475 436 449 486
1841 1386 1266 1390
2741 2305 1881 1872
81 65 43 58
372 370 396 388
228 174 190 170
2987 2193 1918 2106
1972 1577 1360 1384
955 773 840 969
858 699 842 959
2268 1909 1661 1796
397 289 287 313
40 28 46 29
37 19 19 16
3856 3308 2956 3477
80 47 39 31
4272 2984 2606 3205
2760 2236 2095 2221
3242 3197 2756 3338
4330 3614 3224 3198
1889 1550 1487 1611
3034 2462 2207 2392
2991 2079 1806 1937
69 22 17 29
5449 4219 3456 3926
4655 3637 3192 4027
4303 3538 3156 3833
701 549 547 634
6750 5223 4584 4784
941 777 766 880
2207 1671 1500 1316
57 36 33 59
3597 3049 2882 3072
2151 1538 1451 1508
2659 1947 1997 1657
1417 947 826 768
2381 1837 1572 1798
1398 1095 1006 1120
1487 1142 1101 1120
70 17 38 22
1389 1209 1082 1229
540 473 419 529
4561 3747 3303 3704
2790 2353 2116 2436
161 105 158 173
131 103 106 112
3569 2931 2623 3060
4318 3397 2997 3440
1829 1355 1211 1516
65 49 45 44
258 209 141 92
1083 874 905 1007
57 25 33 22
413 345 308 347
4709 4295 3477 3996
2877 2247 1843 2265
2386 1892 1662 1777
3332 2545 2245 2504
7254 6243 5147 6154
106 65 91 87
305 190 189 237
44 39 24 19
2266 1466 1332 1593
3129 2479 2195 2464
2549 1990 1843 1974
1684 1200 1057 1301
6928 5904 5067 3847
74 48 44 35
42 20 11 19
59 26 43 25
6134 5444 4805 5349
319 202 225 203
6109 4961 4244 5625
152 77 59 61
59 29 32 25
3519 2699 2528 2602
3854 3387 3090 3287
4377 3667 3289 3458
42 25 30 10
131 94 92 130
2964 2136 2150 2111
206 83 116 127
229 170 172 212
4152 3492 3411 3784
26 10 19 11
4079 3423 2846 3659
877 456 469 574
46 23 19 17
6273 5288 4322 4754
25 24 26 19
73 58 58 61
469 266 309 339
11599 9801 8902 9842
123 76 91 69
52 48 42 49
958 837 649 723
38 13 24 11
995 785 739 940
3315 2844 2689 3061
343 301 264 349
3830 3232 2883 3321
4924 3570 3155 2898
1128 631 675 702
8613 6427 5717 6840
42 26 19 26
152 82 101 118
4939 4605 4029 4743
40 29 33 20
56 45 32 41
1434 1208 1291 1450
5336 4965 4329 5033
19 15 11 3
58 33 23 12
4370 3202 2683 2890
6940 6120 5090 5588
608 372 417 466
245 135 165 246
11224 8660 7095 7871
144 47 41 26
3575 2758 2424 2859
958 777 678 892
4616 3663 3160 3434
6777 5533 4474 4751
156 113 105 126
73 28 36 49
4128 3205 3022 2528
6932 5914 5229 5538
1205 882 948 1027
36 15 23 6
5278 4346 3991 4224
409 252 249 305
1217 1222 1106 1386
4014 3525 3144 3412
82 39 72 37
4383 3865 3418 4059
403 237 335 347
4651 3527 2930 3715
22 26 22 28
75 23 24 20
4613 3694 3340 4038
214 137 160 218
126 74 69 73
257 188 205 209
88 32 33 31
80 80 66 76
1632 1220 1176 1430
1190 1158 978 1277
3971 2825 2718 2543
5181 4120 3975 4170
820 607 600 745
9472 7939 7116 8776
5940 5370 4482 5117
888 583 790 866
4811 2984 2800 3226
2069 1384 1207 1490
3122 2010 1887 2035
2338 1914 1753 2240
4550 3538 3072 3615
5220 4371 3799 4040
2212 1494 1595 1927
967 698 706 756
2701 2263 1750 1880
5490 4319 3800 4486
2213 2170 1920 2179
2148 1598 1567 1863
3365 2651 2366 2541
13529 10316 9206 10631
6805 5445 4887 5471
826 546 539 628
6042 4960 4285 4694
4061 3111 2777 3290
53 10 23 19
2116 1663 1522 1849
534 340 317 357
6639 5968 5179 6101
5769 4562 3956 4640
1322 1167 1116 1221
35 25 23 10
90 34 41 35
3521 2436 2382 2500
1619 1295 1246 1227
1165 859 947 1152
3225 3004 2508 3231
3690 3110 2462 2722
1865 1686 1566 1902
64 38 45 32
416 218 238 250
5800 4871 4290 4466
287 158 189 232
133 77 97 76
739 422 457 516
553 349 457 427
123 62 63 70
144 72 93 107
2266 1731 1567 1822
54 23 40 20
954 754 708 924
3221 2701 2387 2779
1684 1140 1137 1307
3937 3339 3035 3222
532 461 407 444
6290 5329 4363 4850
2346 1910 1929 2252
5134 3726 3226 3450
3842 3063 2633 2258
321 301 246 329
887 800 759 1002
67 46 24 30
471 277 221 263
570 381 399 519
486 318 332 307
6324 5527 4726 4469
548 417 471 592
121 81 103 117
4392 3626 3266 3878
985 825 939 1174
2988 2186 1887 2036
6670 5264 4549 5223
3975 3286 2822 2769
57 62 44 15
1670 1326 1213 1386
2072 1764 1680 2007
5699 4307 4041 4377
910 612 638 852
4089 3353 2731 3152
9491 8093 6831 8136
1693 1260 1242 1394
114 89 68 76
203 101 112 125
641 574 443 322
260 215 168 145
6131 5092 4869 5746
77 48 58 44
3623 3022 2787 3097
74 71 59 47
89 66 66 83
589 494 581 711
2651 2037 1849 2472
2327 1859 1792 2049
5205 4433 3861 2980
6142 5092 4394 4304
2468 2212 1999 2273
4700 3783 3294 3187
105 63 69 56
4373 4001 3337 3818
6599 5562 4823 5236
476 325 344 421
5712 5303 4385 5116
17 15 12 15
509 346 357 477
96 79 84 62
275 179 148 202
1340 1113 1121 1322
277 215 231 210
73 45 40 41
111 80 77 88
28 34 34 22
50 38 33 48
113 81 102 106
2401 1888 1909 2227
42 22 29 19
3655 2984 2642 2961
2890 1837 1781 1988
5386 4250 3746 4081
6614 4924 4542 4295
150 44 60 55
6483 4860 4273 4903
65 31 44 37
7805 6343 5296 5834
903 537 506 444
1039 883 797 934
32 23 11 7
3948 3453 3057 3395
133 106 104 82
65 26 20 22
3703 3260 3052 3383
174 113 122 95
200 154 111 79
6415 5944 5113 4749
608 425 427 350
5931 4890 4115 4660
956 536 511 737
1612 1250 1239 1309
117 81 70 68
55 25 18 14
3010 2475 2188 2634
42 33 25 34
4022 3042 2825 2884
4808 4089 3351 3815
127 86 84 96
50 36 52 72
543 289 268 329
407 270 336 342
50 14 19 28
274 170 206 209
5901 5131 4445 4864
596 572 494 656
235 140 144 198
3655 2686 2566 2971
894 577 607 811
36 31 30 45
3770 3229 2910 2699
266 204 167 257
2932 2292 2275 2433
4506 4145 3303 4231
2843 2102 1781 2143
4300 3880 3445 4243
3568 2844 2465 2791
563 435 461 547
5317 3884 3474 3522
116 71 63 77
2311 1884 1745 2217
3391 2944 2515 2571
3515 2844 2509 3027
3378 2565 2336 2723
3584 3131 2560 2521
3611 2743 2575 2921
3180 2261 2051 2250
7592 5645 5090 6039
3429 2360 2105 2522
6023 4926 4544 4299
4289 3722 3271 3691
58 22 30 22
27 15 36 15
29 26 21 7
75 54 54 25
109 82 64 51
3209 2330 2349 2597
198 87 85 76
127 45 63 60
2616 1875 1783 1892
93 33 28 39
1192 963 1027 1327
528 382 390 339
2204 1011 938 849
616 251 227 185
138 82 63 57
6126 5084 4108 3379
75 33 56 20
903 657 760 855
370 258 347 396
201 156 170 162
941 864 804 970
495 339 427 405
442 311 359 275
138 70 93 56
578 257 338 384
27242 19655 14384 14375
1822 1185 1208 1415
86 56 57 42
32 17 13 6
36 37 38 31
609 485 391 410
36 39 33 26
64 32 43 37
5630 5062 4331 5144
185 126 129 56
144 102 99 101
38 41 41 16
164 139 143 180
433 258 291 276
907 691 667 812
18229 14078 11135 12632
237 113 113 90
1108 534 512 521
549 232 221 193
238 145 97 72
221 85 83 55
2447 2096 1984 2435
1261 932 966 1225
70 33 29 17
77 64 55 60
465 362 363 412
3382 2809 2384 1911
146 92 97 136
169 94 108 133
6635 5564 5052 5363
2435 2446 1967 2834
108 91 99 114
199 113 109 155
694 424 454 478
2167 1567 1541 1671
1783 1336 1222 1340
57 44 55 52
10778 9747 8182 8493
3733 2782 2732 3011
1273 857 921 1014
326 261 299 302
1552 806 954 1059
97 35 48 41
4474 3709 3337 3644
4569 3916 3498 3921
9544 7782 6687 6969
2201 1688 1700 1951
46 22 32 25
81 43 43 46
7644 6379 5204 5793
2276 2183 1750 1883
71 45 82 72
258 250 217 264
157 173 114 134
111 61 54 72
5045 3860 3346 4002
3256 2361 2087 2677
4072 2996 2448 2958
2616 2010 1905 1846
804 613 667 790
148 80 86 84
216 137 161 223
5334 3968 3656 3886
4389 3252 2976 3331
73 35 23 36
89 49 74 89
756 564 541 652
76 26 37 22
1824 1306 1349 1355
830 420 455 379
65 30 54 18
6542 5416 4834 5609
3830 2473 2385 2614
4444 3318 3210 3821
6463 4354 3879 5001
4162 3198 2949 3033
10450 8003 6627 8287
3779 2931 2626 3259
3652 2368 2254 2931
117 24 54 29
4638 4042 3446 4394
9507 7013 6180 7244
314 201 210 237
2976 1976 2069 2176
7148 5536 5062 6027
29 12 24 10
4194 3358 3017 3309
4092 3223 3104 3788
6280 5499 5209 6514
115 32 49 34
157 86 77 90
4836 3989 3362 4042
163 67 88 95
3030 2641 2193 3009
493 370 348 385
66 37 27 38
52 24 33 35
50 21 30 33
39 46 61 49
310 211 245 279
295 181 162 222
74 44 40 41
4071 2730 2778 3132
218 124 114 169
153 52 43 62
203 48 65 48
5267 3903 3469 3526
753 577 488 602
5741 5943 4976 6170
4273 2593 2428 2783
512 352 317 465
10415 7944 7310 8489
6264 6126 5386 6637
4025 3016 2854 3625
10024 7841 7667 8581
3871 3019 2359 2747
5125 3671 3376 4079
54 15 42 12
10740 8150 6731 8497
7419 6311 5792 6850
106 46 64 25
7944 6316 5815 6113
480 284 344 403
398 230 272 303
4163 3199 3104 3502
13023 9231 8072 9210
10949 8556 8061 9523
6314 5047 4232 5079
122 29 29 27
232 75 72 93
2750 2333 2098 2565
4349 3410 2978 3819
161 96 82 88
1142 988 932 1078
12634 7720 6961 7361
247 60 100 65
980 732 654 732
42 13 34 9
9149 6901 6373 7360
4705 3406 3214 3866
144 38 47 40
267 136 108 132
2715 1702 1576 1509
7130 5306 4892 5438
3600 2781 2431 2756
5816 4699 4235 5102
1729 1329 1453 1604
5734 4604 4242 4944
8638 6869 5996 6921
1351 878 969 1149
2207 1400 1372 1362
4062 3551 2994 3563
1593 1030 944 951
6315 5081 4749 5292
1030 661 644 781
7474 4975 4308 4281
606 201 217 219
8898 6930 6036 7050
237 110 101 140
4609 2753 2694 3800
610 338 376 463
122 52 44 50
4703 3617 3415 4217
4274 3703 3032 3865
3468 2880 2600 2953
2626 2081 1697 1896
5915 4863 4174 4806
3869 2718 2648 3262
23 9 25 7
1488 894 869 835
201 52 75 54
229 102 111 143
8573 5881 4672 5750
2270 1793 1742 2075
1482 1215 1081 1302
3452 2839 2392 3058
120 50 52 38
1523 909 981 1110
3308 2588 2401 2957
2339 1680 1539 1862
179 65 68 67
8066 7102 6320 6582
3356 2066 1862 2169
4556 3530 3037 3869
1169 743 829 873
4189 3252 2907 3560
2404 1711 1664 1758
4174 3603 3157 3631
3421 2686 2348 2633
10235 8574 7694 8786
3444 2496 2354 2636
1427 1016 908 1007
5745 4532 3913 4162
3325 2424 2083 2330
4876 3671 3199 3707
2310 1788 1586 1734
7834 6585 6026 7143
122 70 63 82
5150 4397 3831 4543
5030 3854 3291 3727
77 64 49 61
63 41 50 51
238 165 189 140
2719 1785 1662 1821
2706 1808 1598 2124
1679 1143 1124 1243
6180 4755 4132 4844
68 32 25 35
680 408 395 512
4413 3580 3492 4381
2636 1932 1552 1779
4107 3200 2964 3827
5870 5271 4542 5679
5664 4318 3877 4072
7497 5720 5542 6376
76 49 62 62
7868 6392 5115 6434
5833 4933 4193 4807
371 202 226 234
3449 2852 2253 2798
5630 4831 4432 5158
5698 4506 4175 4692
2358 1565 1359 1552
10182 8847 8027 8831
3752 3267 3100 3886
829 459 529 536
2820 2944 2651 3305
2253 1999 1771 2012
2477 2317 2213 2699
24 28 40 27
49 41 38 26
126 84 111 72
24 34 30 17
4629 4191 3541 3985
49 30 20 28
2835 1920 1882 2208
6235 5024 4417 4460
3896 2670 2596 2775
5979 4611 4141 4524
104 36 51 51
11585 9415 7678 8122
23 18 22 12
26 32 24 21
3026 2564 2291 2026
7875 6475 4978 5904
1254 827 643 753
46 25 41 32
47 43 37 24
925 505 503 464
224 191 188 241
5823 4585 4036 4813
4969 3929 3312 4091
53 30 27 37
2494 2189 1876 1913
4968 3773 3500 4255
174 76 91 70
1633 1389 1376 1531
5725 4691 4066 4639
6740 5125 4801 5108
8078 6039 5111 5748
7536 5743 4932 4837
5378 4607 4045 4865
46 18 33 33
1857 1353 1214 1133
1613 1348 1739 2245
3363 2959 2565 3340
24 13 7 19
119 48 77 80
4499 3549 3032 3502
23 21 25 2
2371 1803 1634 1839
10482 8095 7112 7644
123 44 57 68
156 62 41 53
8938 7444 6679 7869
209 146 145 123
414 400 381 478
7712 6319 5273 5978
3699 3267 2808 3264
2667 1990 1703 1723
824 692 548 724
1803 1563 1476 1772
119 46 57 37
4180 3123 2787 2613
4668 3643 3228 3812
40 23 32 41
162 99 106 120
3633 2720 2411 2375
4674 3618 3270 3689
41 28 20 42
162 145 130 135
31 34 15 35
737 671 585 620
260 238 248 308
989 733 691 804
29 28 29 35
7942 5406 4726 3784
5210 3901 3635 3706
4620 3468 3032 3334
151 109 102 64
373 262 269 302
29 24 19 7
1246 1145 952 1051
2673 1881 1726 1742
377 241 244 238
611 515 442 624
706 744 661 756
681 514 513 676
7591 6852 6009 6529
2331 1812 1647 1841
7592 6421 5823 6616
814 637 550 648
56 31 54 30
1094 965 692 964
302 158 198 114
4111 3476 2781 2926
367 221 236 173
5169 3639 3406 3672
6399 4992 4240 5072
85 37 59 37
204 139 161 168
3560 2800 2399 2953
77 37 61 50
332 274 258 303
3660 2921 2668 3063
3614 2752 2309 2864
6433 4981 4277 4780
89 36 58 48
6801 5471 4770 5292
8085 6730 5788 5575
4965 4543 4083 5107
1610 1095 1024 1191
1649 1169 1274 975
3789 3233 2967 3358
5129 4272 3447 4002
4883 3869 3437 4057
2364 1748 1619 1894
2186 1803 1625 1759
218 172 163 248
437 371 387 500
4054 3469 3179 3555
4043 3135 2849 2908
6302 6070 5051 5634
4492 3931 3405 3717
7451 5971 5183 5243
6451 4786 4569 5246
7802 6520 5451 5886
4304 3466 3095 2695
2989 2619 2197 2495
1537 1263 1156 1374
234 154 142 112
1830 1537 1412 1701
1861 1532 1361 1737
3782 3407 2958 3504
35 28 22 17
5423 4482 3814 4347
86 104 81 99
2148 1460 1286 1481
4409 3399 3113 3230
4093 3880 3128 3839
5220 4061 3708 3908
338 277 259 237
4719 3822 3469 3836
118 48 71 75
2447 1956 1749 1912
171 168 133 138
4175 3509 3163 3808
227 316 189 361
25 19 7 9
1423 868 881 770
123 59 50 51
650 502 544 636
130 108 98 83
38 41 20 32
11211 9859 8357 9192
6953 5907 5030 6084
6044 4611 4238 4941
1169 822 903 1020
3701 2594 2308 2766
135 47 53 54
4853 4320 3805 4520
5199 4827 4359 5218
110 117 76 83
291 271 230 306
110 75 94 117
31 12 16 12
87 37 69 82
89 33 63 66
1387 914 792 1018
2886 2668 2278 2898
1200 826 652 624
5952 4531 3957 4196
15598 9990 8724 10140
3821 3316 2784 3425
1844 1195 1265 1500
5452 4023 3655 4136
2222 1540 1429 1701
6026 4668 4075 4750
4945 3573 2964 3662
693 610 652 712
894 579 535 622
2364 1708 1657 2102
10691 7981 6340 7532
4574 3389 3104 3368
825 401 486 554
766 399 425 579
152 58 42 66
2322 1833 1737 1999
1219 744 700 786
423 420 362 508
39 40 43 56
2506 1860 1628 1762
6950 5403 4735 5586
6303 4298 4183 4686
2741 1534 1587 1869
6503 4699 4262 4633
1789 1176 1174 1361
1205 895 720 971
4724 3632 3416 3826
7807 6336 5213 5933
3188 2344 2059 2343
1977 1045 970 1029
3367 2323 2054 2631
4554 3202 3116 3546
6459 4592 4038 4861
4999 3848 3343 3907
3104 2074 2002 1812
16273 12216 10611 11967
6709 4856 3996 4563
581 454 352 275
2092 1453 1531 1603
39 12 29 14
8216 6627 5953 7093
3133 2505 1934 2520
4011 3118 3202 3560
2803 1921 1657 2154
1013 588 608 773
3529 2610 2258 2668
2116 1991 1633 2273
467 207 241 291
583 345 335 384
5960 4184 3705 4032
2790 2336 2097 2458
3846 2764 2515 2665
589 379 325 381
1400 903 956 1184
6849 5688 4778 5891
11858 9616 8131 8844
3496 2714 2563 3000
37 9 25 15
3529 3195 2831 3372
2936 1928 1858 1915
3095 2681 2149 2897
133 22 68 43
465 230 241 277
229 147 162 176
10396 7573 6475 6730
82 78 62 72
477 330 370 477
35 23 26 23
1363 1284 1223 1483
7381 5627 4976 5898
236 189 195 195
1004 637 630 763
611 471 472 597
5296 4598 4250 4764
3546 3088 2724 3107
4348 3731 3203 3442
39 26 20 13
5708 4980 4119 4585
21 22 15 14
561 432 463 539
141 75 76 66
13 16 23 22
72 68 73 69
56 33 41 48
1517 1547 1393 1525
4104 3340 2952 2885
262 239 268 262
2359 2224 1874 1977
2441 2521 1965 2586
2673 1944 1793 1564
733 612 598 667
1894 1555 1321 1374
3288 2629 2348 2470
69 31 26 23
1914 1619 1278 1576
534 393 351 263
2933 2419 2084 2130
2884 2417 2016 2157
165 101 113 98
49 32 27 32
20 13 6 12
14 15 9 18
35 21 19 25
35 24 28 26
135 62 58 73
1478 1085 1085 1344
2064 1701 1594 1573
2275 1900 1428 1850
3020 2399 2133 2487
513 415 456 487
1771 1766 1663 1777
99 76 71 98
698 590 557 705
61 18 32 43
41 59 46 65
115 73 87 103
1270 1150 1059 1184
27 14 10 4
414 306 311 350
927 586 456 586
2721 2147 1846 2237
92 88 69 33
32 19 18 21
754 557 523 521
107 46 54 55
3096 3023 2311 2706
1879 1533 1217 1389
1317 1122 919 935
162 85 84 97
4586 3752 3151 3830
7275 5755 4531 5055
68 44 51 45
20 14 12 13
746 677 632 774
183 114 132 160
53 34 50 36
2592 2212 1881 1929
4278 3539 3132 3120
1428 1308 1065 1316
18 14 15 17
1044 844 711 833
360 289 263 332
693 434 419 657
1885 1846 1590 2015
3471 3404 2677 3061
519 436 423 492
1088 887 748 898
5320 4306 3831 4180
1076 795 722 802
447 346 332 443
383 268 229 198
2849 2287 1850 2128
1212 971 831 908
891 627 550 589
1200 984 853 1058
2010 1409 1144 1596
112 69 40 75
3028 2472 2384 2937
319 223 220 348
1867 1308 1232 1411
3392 2965 2702 3199
1940 1657 1387 1495
1289 1033 932 1068
229 224 155 192
975 829 823 1024
1985 1468 1204 1305
355 245 260 292
454 346 347 412
2132 1867 1528 1923
3240 2450 2173 2336
1289 1138 1089 1313
2288 1921 1573 1902
40 17 20 18
22 24 29 20
63 32 45 34
31 29 38 19
122 121 101 124
473 489 397 506
119 90 113 157
31 17 22 23
264 218 201 295
83 74 45 69
924 641 642 747
1484 1127 1062 1018
774 626 566 644
1877 1331 1220 1484
3101 2976 2495 2951
1209 945 886 993
17 9 27 20
1753 1507 1385 1677
4078 3398 2798 3478
341 314 239 328
196 143 193 176
3170 2448 2088 2330
2215 1787 1581 1898
509 421 429 490
174 55 67 59
8248 6238 5668 6518
348 196 186 172
1700 1114 1044 1252
587 358 326 419
2293 1585 1528 2080
7864 6383 5633 6848
55 16 11 38
5779 5374 4602 5406
3862 2898 2669 3271
719 542 504 642
167 93 104 99
55 20 16 28
690 428 471 532
5803 4459 4161 4600
48 19 29 25
326 153 93 129
3232 2305 2221 2749
851 451 563 684
8352 7251 5739 6282
638 413 446 567
4699 3382 3291 4028
1027 639 695 800
4429 3346 2876 3279
4796 3697 3295 3731
2783 2009 1901 2247
10153 7519 6714 7926
4196 3652 3126 3769
3777 3486 2829 3298
6504 4869 4584 5338
94 35 26 38
1130 859 781 958
55 19 20 24
7378 6441 5463 6721
4110 3407 3121 3061
83 40 49 37
11471 8705 7054 8904
86 21 41 37
3992 3532 2928 3888
3825 2939 2903 3681
5847 4901 4614 5329
51 28 21 9
1055 785 807 997
71 39 38 33
3282 2917 2430 3285
3387 2638 2435 2928
4199 3312 3217 4100
7622 5959 4823 5676
2990 2534 2431 2631
1567 1231 1232 1425
7605 6088 5506 5651
3441 2534 2327 2249
4503 3647 3284 3626
6432 5754 4661 6268
8531 7036 6037 6500
2754 2196 1954 1765
4331 3440 3013 2928
84 44 55 35
8011 6390 5408 6280
7103 3994 3804 3511
3867 3166 2733 2917
3232 2661 2503 2547
4469 3466 2946 3358
25 28 12 12
2447 1943 1627 2064
3375 2374 1925 2255
5051 3815 3233 3547
3387 2460 2289 2527
3999 3316 3127 2620
6964 5224 4738 5564
930 659 702 739
47 38 44 30
