"jc2656" "jc2657" "jc2658" "jc2659"
41 18 22 11
75 80 99 62
28 17 11 7
58 110 62 63
31 40 84 77
13 23 47 62
86 91 187 202
18 19 32 42
507 675 1167 680
545 712 1694 1282
528 714 1561 1202
820 1329 2889 2170
535 682 1899 1102
1037 1476 3054 2538
26 11 10 1
57 46 49 29
1071 1796 4207 2905
744 1230 2758 2187
17 26 69 47
212 371 665 478
506 599 1527 858
20 21 84 29
741 1232 2719 2173
794 1286 3139 2135
440 712 1469 1050
22 16 45 53
34 32 111 45
925 1299 2696 1405
2415 3439 7053 4332
1067 1600 3667 2720
700 621 1666 674
122 58 207 87
546 815 1819 1586
657 1210 2606 1974
511 752 1928 1426
459 622 1521 969
340 512 1223 928
696 1082 2741 2136
1157 1746 3556 2141
66 96 164 125
27 27 61 19
123 108 270 111
827 998 2274 1107
685 1114 1927 1769
30 47 27 18
1444 2204 4271 3120
33 20 90 15
1054 1430 3271 1959
500 509 1293 682
2349 3526 7201 5445
371 383 876 397
1173 1590 3457 2500
290 528 793 740
793 1218 2462 1804
1057 1773 2898 2098
405 645 1417 1174
84 97 314 274
76 43 52 18
912 1272 3045 2148
714 901 2080 839
738 982 2614 1757
27 17 34 15
43 35 130 46
18 18 51 17
570 865 2135 1808
22 22 108 46
669 911 2135 1450
114 71 260 65
712 980 2188 1413
120 125 259 114
1117 1823 3597 2093
107 154 344 268
303 531 1106 685
16 12 28 14
614 969 2493 1984
160 163 460 242
601 1019 2129 1774
25 17 12 10
617 852 2069 1097
1711 2469 5815 4422
75 98 260 209
816 973 1841 1261
445 589 1500 987
524 818 1906 1198
53 45 35 32
1516 2399 5197 3238
572 762 1759 1277
1194 1729 3313 2225
528 782 1694 1546
29 21 13 7
449 567 1460 1118
1117 1679 3673 2506
85 102 47 48
62 65 56 51
34 41 41 24
67 60 59 42
63 75 94 37
554 733 1822 1310
1046 1659 3469 3091
19 20 42 22
925 1400 2608 1456
659 869 1397 1053
1391 1595 2786 1653
466 551 1255 554
221 280 762 279
15 14 62 27
438 577 1299 1118
73 64 48 22
1342 2194 4476 3400
32 32 123 26
40 26 78 23
40 43 31 24
848 1508 3224 2441
50 34 127 78
83 60 231 139
1334 2177 3930 3037
71 75 49 34
1841 2974 6104 5067
131 173 116 58
113 102 80 33
3486 5225 10543 7909
11 18 48 11
1476 2748 5731 5427
518 618 1490 1157
28 31 120 42
1676 2533 5561 3956
266 407 896 659
59 19 113 30
32 16 66 46
35 14 53 10
606 937 2021 1350
577 543 1416 710
87 77 110 59
31 16 27 14
819 1200 2356 1872
44 32 25 5
153 174 118 52
1317 1857 4359 3396
108 122 224 121
1812 2632 5503 4479
165 155 301 175
32 37 26 8
1487 2430 5309 4332
736 1156 2928 2461
1020 1629 3693 3237
78 86 51 34
883 1418 2734 2284
692 1029 2327 1733
1155 1619 4251 3078
67 120 77 62
102 135 90 69
361 523 1078 750
1893 2841 6024 4145
1497 2487 5359 3892
37 37 71 16
6151 9419 19790 12758
62 95 267 199
33 39 58 15
304 437 637 503
1102 1851 4461 3306
188 301 831 692
783 1427 3100 2570
49 40 36 11
19 13 37 26
942 1305 3178 2621
104 105 59 39
20 26 43 11
630 979 2115 1630
736 1056 2505 2070
1609 2182 4387 2123
616 1080 1926 1482
23 15 46 39
543 792 1977 1305
685 827 1668 1216
500 678 1502 1233
1147 1806 3836 2463
52 62 107 50
756 1261 2236 1754
56 57 37 15
1099 1550 3349 1939
415 406 794 359
66 27 48 31
422 599 1388 915
44 24 21 12
1359 2162 4917 3872
1336 2134 4863 3700
110 89 65 30
1311 1681 3280 2010
79 56 21 23
1893 2597 5066 3242
427 670 1685 1298
185 294 482 344
641 893 2229 1512
145 173 450 273
45 55 174 124
482 608 1481 875
199 273 709 416
230 297 770 549
825 1430 2615 2186
552 928 1834 1243
27 23 11 15
1148 1460 3215 1576
211 397 742 702
31 15 36 28
90 65 195 115
1751 2289 4722 2885
27 37 133 65
760 1196 2768 1912
25 51 125 72
53 46 50 18
1068 1803 4121 3066
3965 5936 11001 8072
1000 1300 2880 1863
486 524 1416 749
441 471 1054 797
1741 2784 5439 3739
760 1188 2149 1911
575 748 1652 1193
29 30 10 5
26 15 32 10
22 7 28 7
41 16 55 8
933 1646 3452 2725
92 157 381 257
414 556 1288 877
55 54 149 148
654 1252 2610 2325
6 11 33 38
57 58 143 60
91 39 197 67
106 59 177 49
1046 1579 3155 2469
298 428 987 790
419 398 1164 610
90 156 452 327
73 63 233 86
18 10 48 21
29 21 87 12
19 16 66 52
806 1246 2750 2059
13 23 23 10
866 1383 2799 2410
535 578 1506 914
2132 2914 6133 3527
1419 1659 3138 1674
85 95 199 144
595 692 1634 1243
22 18 40 9
218 230 583 458
159 207 591 476
50 10 66 14
486 768 1503 964
42 34 25 13
39 24 93 33
1417 2334 4535 3448
55 51 112 49
891 1161 2981 2412
28 41 90 38
14 21 50 21
84 59 165 90
224 286 756 593
1107 1833 4287 3757
50 69 208 241
576 645 1526 724
954 1479 3120 2547
355 432 1186 670
15 10 66 22
627 933 2280 1884
234 261 745 495
322 496 1135 761
1252 1917 4108 2993
1190 1593 3347 2708
842 1206 2761 2384
158 131 376 124
374 439 1062 481
34 31 81 34
13 20 41 8
961 1535 3299 2577
77 89 301 134
42 48 109 48
1054 1497 3678 2614
909 1740 3339 2778
27 7 50 14
635 1003 2169 1556
832 1179 2673 2214
39 40 23 18
66 27 116 26
1351 2077 4302 3443
843 1482 3119 2675
13 24 89 45
20 19 53 30
433 654 1554 1135
211 259 916 694
395 424 1032 560
401 586 1357 868
118 161 432 262
281 407 1076 742
21 29 49 37
85 117 286 244
457 674 1501 1041
336 369 869 482
644 813 2053 1187
140 176 466 385
67 60 96 81
111 45 95 49
1030 1753 3463 2525
1123 1802 3792 2994
71 129 282 277
192 260 473 378
13 10 28 23
288 302 701 516
40 33 29 11
2857 4083 6993 5051
263 320 598 364
682 929 1924 1455
162 151 295 195
236 261 726 574
349 485 1168 715
454 616 1564 1196
140 143 366 261
16 32 53 70
219 347 577 533
89 90 245 92
195 186 479 271
53 52 118 93
111 120 401 251
17 19 46 26
51 43 115 99
258 380 1033 762
120 183 495 347
325 587 1618 1359
7 20 56 64
11 15 28 20
185 269 745 406
17 18 44 32
235 335 772 733
258 338 925 796
12 24 89 40
451 802 1870 1531
40 50 103 105
30 19 54 40
98 105 296 198
528 554 1274 670
63 108 262 237
29 50 192 140
185 248 654 478
608 730 1855 1261
74 71 144 119
112 163 517 325
381 587 1514 1218
412 493 1233 733
1464 2463 5518 3929
209 276 653 392
395 511 1431 892
148 226 451 284
125 207 444 278
641 830 2119 745
33 28 73 42
944 1502 3111 1608
529 407 863 429
50 83 210 101
17 21 102 48
151 212 536 387
25 28 70 54
880 1041 2373 980
1336 2116 4396 3111
566 839 2164 1690
807 1064 2569 1587
57 37 129 78
540 842 1812 1664
1303 2314 4974 3885
289 230 655 230
485 568 1346 1044
570 739 1404 1021
820 1267 2712 2255
144 195 551 393
402 594 1319 889
171 245 641 544
9 16 27 33
1461 2052 3974 2288
58 36 123 44
761 1132 2402 1995
303 333 897 699
1737 2344 5142 4224
20 24 74 39
581 862 2221 1752
256 169 428 158
847 1210 2637 2227
621 759 1793 1256
419 638 1331 873
43 64 181 101
21 20 87 40
306 320 840 319
39 38 125 89
407 573 1386 616
324 349 784 324
754 1022 2092 1499
901 1111 2508 2028
149 210 633 456
1768 2300 4409 2846
976 1552 3949 3299
556 771 1758 1024
473 714 1657 1183
568 949 1667 1446
124 110 293 81
797 1264 2610 2144
328 442 857 653
721 923 2121 1348
1091 1648 3858 2415
41 62 28 14
44 23 28 16
749 946 2116 1325
42 34 28 10
829 1053 2326 1765
98 70 56 38
1134 1720 4060 2265
1204 1887 4138 3059
26 21 25 15
953 995 2214 1444
391 494 1248 1108
209 208 366 328
613 1010 2167 1992
325 369 719 497
938 1474 3181 2574
34 24 18 11
928 1305 2556 1514
816 1172 2629 2024
18 35 74 54
443 623 1230 948
838 1496 3032 2408
106 162 328 319
41 48 145 104
382 570 1299 911
407 507 1222 1020
267 399 1107 795
46 61 140 115
254 249 745 543
66 78 203 154
676 950 2422 1937
87 111 291 192
145 206 379 306
24 15 2 3
556 607 1449 824
107 100 257 177
40 26 17 12
1107 1965 4152 2739
127 162 503 394
32 47 62 51
904 1202 2626 1720
549 642 1676 1017
511 886 1910 1481
924 1416 2887 2163
229 182 480 185
1005 1264 3416 1803
1786 2232 4763 2346
264 267 765 425
957 1285 2900 1680
669 941 2249 1302
878 1310 2783 1575
765 989 1872 1244
861 1138 2069 1142
169 192 120 66
2561 3720 7190 5202
205 209 117 83
814 1198 2161 1854
774 1316 1870 1218
1089 1764 3718 2768
1317 1815 3820 2611
539 602 1616 941
934 1384 3217 2304
925 1185 2527 1988
1119 1696 3603 2565
547 729 1859 1489
144 215 460 382
1285 1936 4221 3167
118 173 427 352
164 252 516 418
55 33 80 48
55 55 35 14
1164 1822 3590 3056
68 40 33 29
1415 1635 4078 2035
79 40 36 17
142 183 539 332
43 43 104 72
151 141 240 162
1194 2040 3982 3307
749 1120 1859 1287
939 1515 3162 2584
342 424 707 513
355 548 1202 938
321 391 1067 978
553 671 1816 1000
69 54 138 66
5 7 30 27
36 30 104 75
689 1031 2186 1683
843 1181 2494 1958
1044 1675 2992 2368
207 267 735 517
541 813 1647 1316
29 35 57 46
663 918 2326 1314
23 24 88 44
331 452 1334 1187
30 34 60 54
42 37 113 38
16 15 67 32
71 102 219 193
380 541 1249 1087
1646 2460 5054 3944
32 33 60 40
438 596 1170 993
1165 1836 3761 2971
595 730 1639 1087
1193 1709 3826 2701
180 146 406 297
270 446 852 724
830 1191 3052 2207
381 566 1333 856
875 1057 2294 1154
1887 2796 6160 4007
210 269 811 504
312 546 1279 1025
513 778 1690 1175
368 551 1493 1207
25 29 20 2
90 22 164 42
50 12 48 9
578 120 972 191
770 789 2131 1438
947 1402 3205 2455
633 630 1447 587
118 138 332 281
138 191 429 368
660 813 1930 788
642 1025 2356 2093
530 728 1776 1325
34 14 62 12
862 1351 2990 2280
496 576 1052 508
30 51 131 82
1147 1545 3408 2546
36 34 70 79
731 1102 2513 1928
854 1021 2104 1399
35 25 17 12
663 818 1999 1229
1236 1894 4089 3196
1125 1699 3627 2708
110 90 61 32
1212 1411 2655 1567
388 573 1526 1274
729 1122 2821 2151
211 259 575 356
647 617 1569 621
797 897 1665 974
23 2 34 27
548 542 1464 658
564 812 1759 1279
26 22 103 57
431 394 1326 496
1080 1661 3673 3126
1067 1471 3034 1853
21 22 72 22
177 297 640 479
152 217 604 267
671 987 2014 1461
30 27 49 39
282 387 906 626
642 945 2440 1915
558 669 1781 979
421 511 1282 952
596 970 2231 1817
213 244 623 303
38 26 79 38
39 38 70 16
387 429 1260 671
71 38 100 33
35 37 106 71
67 101 288 180
1014 1488 3381 2620
143 167 448 392
959 1434 3262 2440
58 39 112 35
81 89 198 184
62 68 224 135
270 264 752 370
2145 3177 5519 4369
856 1263 2771 1579
148 172 107 82
1110 1632 3227 1957
1178 1696 3122 1610
1397 1996 4183 3254
52 52 33 20
1291 1978 4230 3335
336 363 894 493
737 1039 1662 1396
670 1030 2452 1685
268 353 764 457
642 865 1876 1490
42 50 155 79
120 187 447 281
519 781 1581 1167
123 216 456 382
416 655 1760 1360
1046 1454 3618 2174
28 32 60 52
61 62 111 79
1377 1895 4018 2618
829 1039 2118 1571
1004 1215 2326 1304
28 13 26 16
26 6 24 5
726 1063 2091 1167
963 1273 3230 2012
940 1170 2665 1818
1168 1722 3369 1972
727 951 1952 1320
2358 3471 5469 3491
719 606 1216 503
137 146 307 154
977 1155 2521 1539
21 14 48 32
23 25 63 57
34 29 76 52
133 138 281 260
702 912 2011 1654
243 356 442 342
3211 4913 8618 6271
62 52 27 21
3252 4084 6936 4519
64 39 155 68
126 163 292 263
26 36 80 30
590 916 2140 1636
40 27 40 14
227 294 611 624
920 1351 2963 2106
709 1001 2347 1856
684 854 1735 1127
1836 2808 5385 3672
49 56 51 61
19 24 76 71
1596 2281 4628 3703
3997 6074 10811 7446
77 47 62 42
194 151 210 158
44 35 19 18
889 979 2197 1107
3017 4287 7424 5267
1280 2018 3694 2858
65 57 31 26
1268 1784 3438 1935
42 45 23 18
55 72 39 32
119 153 97 40
2559 3945 8059 6142
34 37 14 23
1548 2053 3812 2826
693 890 2452 1511
27 28 11 2
141 112 293 117
51 80 175 120
1096 1672 3795 2893
23 24 15 19
23 22 13 6
1145 1628 3074 2302
39 36 41 9
642 1040 2001 1736
1113 1585 3150 2476
1364 1820 3637 1969
596 845 1585 1076
260 325 572 470
73 89 229 177
35 32 86 49
45 43 83 66
192 296 509 448
248 255 737 257
994 1321 2983 2037
497 580 1647 799
773 1044 2248 1561
1101 1398 2657 1999
1021 1221 2826 1731
52 27 50 18
686 927 1947 1438
65 21 110 52
50 53 110 126
204 351 973 332
115 159 506 305
19 47 103 97
25 36 80 42
8 18 41 27
419 562 1572 1133
265 531 924 882
723 935 1430 967
537 856 1801 1205
865 1181 2392 1725
751 1310 2364 1914
39 43 102 54
967 1461 3096 2480
45 36 14 13
141 231 514 448
71 122 279 255
737 1284 2424 1887
922 1433 3194 1979
98 128 291 261
11 9 37 27
327 509 1394 856
1365 2003 4630 2777
14 35 38 18
726 1167 2494 1539
986 1551 3749 2802
1259 1865 4071 2841
494 812 1491 1155
1297 1771 3833 2626
46 58 169 131
88 124 264 159
10 6 25 20
66 52 128 51
256 363 741 458
690 975 2092 1683
534 810 2180 1223
272 524 1108 943
27 39 59 32
26 20 20 6
2108 3345 6920 5565
103 137 315 282
77 104 195 172
547 857 1774 1529
18 12 38 20
547 633 1619 1012
58 23 23 14
657 893 2057 1408
26 33 105 68
20 18 29 28
150 183 573 293
111 200 464 311
7 12 27 31
1299 1883 4452 3520
77 61 55 26
520 902 2240 1706
554 704 1794 1184
56 53 34 21
1227 1871 4314 3436
332 485 976 773
1332 1692 3658 2814
87 69 36 36
564 878 1686 1213
54 32 30 12
513 596 1186 950
608 698 1617 826
494 782 1754 1621
31 25 20 7
670 1058 2157 1684
1199 1790 3314 2103
1432 2243 4452 3689
151 194 133 90
546 744 1874 1590
1205 1776 3365 2587
1260 1752 3318 1565
23 1 19 0
383 440 1349 693
10 15 37 27
92 93 282 267
1198 1798 4148 3498
647 1045 2017 1898
644 1003 2103 1694
828 1273 2836 2240
119 173 323 351
681 885 2306 1369
335 556 1396 1002
235 248 706 378
950 1455 3288 2549
7 18 13 19
65 104 189 187
1129 1561 3356 2300
57 57 172 61
194 192 486 291
1002 1990 4036 3107
42 24 36 8
64 58 65 14
295 504 1069 857
15 7 52 29
231 308 778 562
709 1222 2422 1858
2033 3271 6693 5047
43 64 34 17
1071 1780 3645 2532
1516 2358 4914 4392
54 59 34 16
1042 1327 3465 2384
1218 1776 3658 2624
1032 1495 3266 2921
75 80 211 153
14 13 27 24
808 1490 2971 2339
264 396 808 602
429 810 1853 1516
904 1420 3039 2401
40 46 156 103
82 95 224 212
24 24 76 18
288 349 1067 890
26 51 174 147
13 12 33 44
851 1180 2654 1522
1091 1632 3487 2714
46 81 280 221
32 33 101 47
35 31 17 15
881 1450 3562 2865
51 59 102 24
132 209 478 425
85 80 225 121
36 23 85 37
248 367 715 664
530 720 1405 1160
1255 1518 3169 2048
924 1425 2869 2157
46 41 38 32
32 26 34 32
58 38 62 29
865 1254 2295 1952
43 53 87 114
220 267 700 411
28 23 44 41
9 14 40 56
724 1213 2619 2180
181 168 438 353
790 1358 3194 2220
53 55 122 100
146 153 208 107
1292 1964 2975 2418
553 781 1815 1325
33 40 71 71
41 42 157 76
6 22 26 15
120 148 109 52
1462 2377 5295 3377
98 113 58 33
826 1108 2625 1687
18 13 42 33
209 310 531 408
195 259 268 149
699 533 1447 639
60 78 62 28
44 60 110 80
357 709 1221 846
572 774 2058 1543
516 765 1734 1480
118 182 230 260
721 1098 2554 2115
394 523 1154 917
33 10 44 22
746 1018 2166 1937
1613 2488 4985 4039
196 153 474 302
28 22 19 24
1181 1824 3641 3061
758 1447 2799 2361
45 65 34 32
813 1177 2447 2112
29 34 35 15
3542 5454 11073 8372
67 98 156 168
625 1014 2125 1789
284 501 1099 788
175 182 551 402
477 775 1860 1512
26 31 86 40
54 42 146 98
39 84 147 153
105 108 98 64
61 115 68 48
123 125 304 274
31 39 39 34
1363 2328 5114 4363
8 3 20 18
1450 2263 5203 4358
525 811 2051 1778
12 17 31 22
8 8 31 28
437 691 1789 1439
759 1214 2362 2033
675 1105 2837 1825
51 129 74 74
113 120 230 167
767 1227 2799 2110
62 90 211 168
126 152 307 226
632 1054 2377 1888
925 1246 2505 1745
705 1335 2480 2001
247 425 822 683
405 564 1323 987
161 245 653 504
97 162 316 268
52 59 173 167
569 829 1882 1368
411 591 1174 817
525 649 1372 969
381 627 1270 1032
560 652 1548 720
42 60 142 130
103 160 428 358
195 201 682 524
86 122 302 216
23 37 111 52
83 42 224 36
41 19 81 18
22 25 68 15
438 503 1273 632
154 173 466 402
67 86 254 271
1082 1356 3192 1591
27 19 10 8
1617 2495 4878 3077
549 689 1751 860
33 62 159 147
306 515 1029 757
23 13 51 34
356 513 1396 786
39 57 165 162
25 44 67 76
18 43 67 74
1292 1870 4300 2608
8 11 44 23
382 679 1269 1077
538 890 1822 1324
584 787 1820 1245
380 568 1275 859
506 930 1882 1438
534 732 1819 1322
80 48 137 91
634 850 1944 1424
516 564 1322 890
930 1408 3124 2510
122 112 356 167
531 757 1503 869
181 283 711 538
1362 1911 3894 2792
63 90 274 249
198 272 690 485
556 680 1471 809
1072 1690 3651 2671
799 1089 2405 1385
309 396 858 621
328 431 1067 701
464 618 1309 1065
305 386 905 676
420 511 1288 960
636 1060 2530 1872
91 84 87 46
35 36 155 91
661 1090 2717 2121
820 1049 2525 1724
37 38 139 41
938 1387 3298 2334
819 1310 2885 2539
30 45 165 92
530 703 1419 776
733 731 1835 932
1048 1781 3830 3013
32 25 59 24
600 722 1694 1025
18 18 47 29
12 26 35 42
26 25 82 48
218 274 586 408
116 109 260 171
809 1050 2375 1007
208 216 522 320
1040 1749 3453 2645
1297 1814 4197 2410
962 1435 3157 2539
462 694 1611 1336
354 427 918 724
308 436 837 617
84 135 277 238
72 61 197 155
658 1135 2615 1725
450 670 1663 1245
1063 1409 2938 1448
1268 1673 3658 2183
755 881 2328 1360
24 18 7 7
918 1069 2277 1351
958 1112 2615 1136
18 20 38 11
23 23 54 20
381 538 1329 998
444 507 1426 1063
668 915 2164 1287
229 238 522 394
68 111 249 221
58 39 130 33
378 561 1539 1188
819 1202 2550 2060
15 33 55 34
161 193 483 426
402 498 1238 794
241 344 811 589
33 65 159 125
15 15 51 18
19 6 39 14
293 362 927 555
607 1132 2115 1807
642 924 2545 1274
7 17 45 15
49 54 144 88
69 76 249 121
855 928 1955 906
13 24 71 68
270 338 967 604
665 1128 2331 1948
30 13 76 20
356 469 1108 516
650 783 2014 894
18 29 75 69
14 8 45 19
291 486 1124 971
682 1013 2173 1517
539 710 1595 1220
1194 1950 3895 3111
32 34 90 92
636 1005 2310 1782
598 673 1609 719
1128 1711 3756 3161
110 181 360 380
113 130 363 155
739 932 1905 1176
753 1341 2659 2076
19 10 25 16
13 14 35 41
174 339 625 574
97 79 78 41
1393 1900 4097 3117
752 868 2413 1129
38 20 44 20
862 1446 3394 2384
296 407 812 632
13 12 20 14
868 1336 2979 1551
196 355 726 511
126 201 444 385
561 940 2266 1784
621 774 1892 1297
308 463 1091 833
365 490 1312 553
72 124 285 275
755 1155 2732 2106
156 205 587 230
29 19 52 33
100 151 293 194
5 15 24 22
610 882 2117 1497
905 1320 2896 2078
79 101 221 194
275 353 1036 451
287 303 687 503
226 288 825 394
66 87 214 157
188 233 656 396
371 564 1374 1246
9 20 29 14
37 37 158 88
789 1499 2922 2511
80 53 96 35
375 460 984 556
100 148 378 278
80 74 285 152
212 449 896 756
25 57 129 32
1176 1519 2795 2042
1086 1525 3315 2160
150 190 452 399
464 559 868 701
1952 2921 5999 4191
1565 2383 4295 3125
132 168 377 286
94 93 198 84
112 129 237 176
35 40 106 109
1159 1833 3606 2726
179 208 163 119
734 988 1705 1436
857 1116 2346 1751
41 37 19 10
43 47 24 24
1151 1473 3468 2154
1942 2931 5903 4755
51 42 117 46
875 1196 2497 2143
143 277 531 467
351 333 941 593
72 93 223 79
105 102 63 37
2468 3729 7198 5405
69 62 37 14
674 673 1276 613
163 157 110 79
931 1134 2367 1177
52 81 67 36
186 167 131 108
918 1309 2810 1816
62 50 34 15
62 41 58 64
2374 3408 6257 4215
3634 5710 12112 8886
191 197 113 76
864 960 2404 1793
51 32 27 18
357 427 1215 740
1394 1835 3895 2810
1420 2051 4440 2595
826 1520 3048 2367
72 28 125 70
62 65 205 135
22 35 122 67
27 31 60 23
8 17 31 30
33 38 76 48
60 95 70 29
1194 1976 3644 2472
72 96 172 116
73 82 219 195
197 370 828 666
451 592 1650 707
306 353 856 510
29 25 73 56
265 290 715 277
823 1339 2705 1959
706 1162 2755 1210
508 773 1608 1051
477 558 1038 474
738 1156 2601 1762
463 596 1051 543
691 793 1753 1092
225 336 765 688
98 89 172 86
968 1224 2553 1052
51 60 83 37
598 844 1935 1164
522 827 1655 1055
1291 1906 3887 2674
51 38 20 15
775 908 1961 1119
1326 1801 3851 2760
3995 5945 11271 8460
216 247 167 149
915 1018 2650 1269
31 35 53 14
52 40 102 37
175 166 437 391
1879 2712 5785 4228
2071 2748 4336 2586
80 112 56 27
44 54 41 19
695 875 2013 1134
1791 2382 4493 3128
62 58 42 18
105 69 105 83
34 29 91 94
20 32 39 27
1331 2167 3405 2883
41 49 35 21
298 368 837 603
28 37 45 55
1983 3025 5458 3428
1019 1567 2902 2360
495 867 2094 1855
82 106 104 80
32 31 18 25
497 671 1248 1196
64 40 35 18
2378 3312 7147 4205
40 70 155 109
1161 1622 3530 2253
394 521 1110 924
2678 4200 8122 6225
2265 2605 4372 2374
11017 15360 27821 19796
337 374 215 188
755 809 1373 773
3483 4880 9222 6627
30 49 14 25
198 236 115 84
2057 2295 3911 2126
3378 4809 8789 6249
2733 3929 7489 5413
4792 6198 12071 6135
89 134 156 85
576 714 1440 1121
2297 3306 6402 5030
95 82 39 24
50 35 17 22
39 66 34 28
1166 1894 3455 2818
3733 5726 10250 8083
166 122 110 36
82 80 71 40
502 734 1007 819
1440 1932 3076 2118
32 36 26 8
2410 3441 6680 4934
56 88 96 96
20 2 4 25
84 101 65 44
847 1290 2633 1837
2037 2714 4670 3143
362 450 285 210
10736 15935 27414 21321
126 134 81 51
47 35 25 12
178 142 109 94
805 989 1933 1629
71 44 112 85
201 143 354 346
119 160 315 331
148 179 109 73
1730 2326 4464 2802
1462 1913 2782 2214
141 137 91 56
4628 6491 11702 8167
36 41 32 29
1285 1664 3503 2702
52 42 58 15
30 16 2 5
41 25 26 14
31 30 38 21
170 197 128 68
934 1232 2318 1858
1652 2147 3389 2770
77 112 80 38
2650 3878 6750 4086
79 69 29 20
4902 7594 15924 11456
65 80 48 28
89 72 52 44
43 35 24 7
2116 2924 5334 4131
79 52 47 45
35 18 7 3
1215 1496 3053 1874
35 23 21 5
2672 3668 6499 5184
109 118 76 38
724 944 1480 1178
66 52 27 19
95 93 51 46
1336 1509 2551 2089
67 76 32 33
3566 4914 9559 5626
89 90 63 35
110 96 266 153
50 72 35 15
659 783 1282 903
3912 5625 10140 5103
95 84 51 41
35 27 20 7
823 1164 2199 1751
22 8 9 19
824 969 1587 1226
3226 4550 7665 5572
3639 5356 8813 6283
41 56 63 30
1701 2192 4258 3088
160 183 96 67
73 67 43 21
42 28 28 17
1386 1777 3427 2633
125 152 83 39
20 14 3 5
47 43 21 17
1905 2971 5825 4381
148 142 76 72
52 29 36 12
134 111 255 234
63 56 36 31
3686 5948 13006 10292
3780 5180 8317 6418
90 87 47 33
136 107 76 47
